238.02,0.26,QUD5Adc4f224c9591
231.37,0.15,QUD5Adc4f224c9591
232.27,0.19,QUD5Adc4f224c9591
232.39,0.18,QUD5Adc4f224c9591
227.48,0.15,QUD5Adc4f224c9591
226.22,0.16,QUD5Adc4f224c9591
227.24,0.17,QUD5Adc4f224c9591
226.26,0.14,QUD5Adc4f224c9591
225.85,0.12,QUD5Adc4f224c9591
225.35,0.16,QUD5Adc4f224c9591
225.34,0.17,QUD5Adc4f224c9591
225.49,0.18,QUD5Adc4f224c9591
226.04,0.13,QUD5Adc4f224c9591
225.87,-6,QUD5Adc4f224c9591
225.9,0.19,QUD5Adc4f224c9591
226.03,0.18,QUD5Adc4f224c9591
225.66,0.25,QUD5Adc4f224c9591
225.59,0.21,QUD5Adc4f224c9591
225.7,0.22,QUD5Adc4f224c9591
225.57,0.16,QUD5Adc4f224c9591
225.55,0.14,QUD5Adc4f224c9591
224.52,0.14,QUD5Adc4f224c9591
224.98,0.14,QUD5Adc4f224c9591
224.47,0.15,QUD5Adc4f224c9591
224.18,0.14,QUD5Adc4f224c9591
223.81,0.12,QUD5Adc4f224c9591
224.42,0.08,QUD5Adc4f224c9591
222.88,0.05,QUD5Adc4f224c9591
225.85,0.1,QUD5Adc4f224c9591
225.81,0.09,QUD5Adc4f224c9591
225.68,0.11,QUD5Adc4f224c9591
226.74,0.14,QUD5Adc4f224c9591
227.3,0.11,QUD5Adc4f224c9591
227.28,0.09,QUD5Adc4f224c9591
227.45,0.13,QUD5Adc4f224c9591
227.71,0.13,QUD5Adc4f224c9591
228.47,0.15,QUD5Adc4f224c9591
227.44,0.13,QUD5Adc4f224c9591
227.69,0.11,QUD5Adc4f224c9591
227.93,0.13,QUD5Adc4f224c9591
228.42,0.15,QUD5Adc4f224c9591
229.33,0.16,QUD5Adc4f224c9591
230.08,0.17,QUD5Adc4f224c9591
229.11,0.15,QUD5Adc4f224c9591
227.93,0.15,QUD5Adc4f224c9591
227.24,0.14,QUD5Adc4f224c9591
227.77,0.13,QUD5Adc4f224c9591
228.52,0.12,QUD5Adc4f224c9591
227.56,0.07,QUD5Adc4f224c9591
229.42,0.05,QUD5Adc4f224c9591
228.34,0.08,QUD5Adc4f224c9591
227.66,0.09,QUD5Adc4f224c9591
227.36,0.12,QUD5Adc4f224c9591
227.88,0.13,QUD5Adc4f224c9591
228.75,0.15,QUD5Adc4f224c9591
229.1,0.15,QUD5Adc4f224c9591
228.52,0.16,QUD5Adc4f224c9591
229.03,0.12,QUD5Adc4f224c9591
230.67,0.14,QUD5Adc4f224c9591
230.24,0.14,QUD5Adc4f224c9591
227.93,0.13,QUD5Adc4f224c9591
228.68,0.11,QUD5Adc4f224c9591
229.1,0.11,QUD5Adc4f224c9591
230.26,0.11,QUD5Adc4f224c9591
231.08,0.11,QUD5Adc4f224c9591
231.32,0.13,QUD5Adc4f224c9591
231.8,0.13,QUD5Adc4f224c9591
231.79,0.08,QUD5Adc4f224c9591
231.18,0.08,QUD5Adc4f224c9591
230.67,0.15,QUD5Adc4f224c9591
231.04,0.18,QUD5Adc4f224c9591
230.86,0.16,QUD5Adc4f224c9591
230.2,0.13,QUD5Adc4f224c9591
230.18,0.19,QUD5Adc4f224c9591
231.43,0.19,QUD5Adc4f224c9591
229.82,0.18,QUD5Adc4f224c9591
232.08,0.17,QUD5Adc4f224c9591
230.99,0.12,QUD5Adc4f224c9591
235.33,0.05,QUD5Adc4f224c9591
235.84,0.08,QUD5Adc4f224c9591
235.31,0.04,QUD5Adc4f224c9591
234.74,0.07,QUD5Adc4f224c9591
236.07,0.1,QUD5Adc4f224c9591
235.73,0.1,QUD5Adc4f224c9591
236.03,0.11,QUD5Adc4f224c9591
236.5,0.1,QUD5Adc4f224c9591
236.29,0.12,QUD5Adc4f224c9591
235.91,0.12,QUD5Adc4f224c9591
234.75,0.12,QUD5Adc4f224c9591
234.61,0.12,QUD5Adc4f224c9591
235.11,0.09,QUD5Adc4f224c9591
235.09,0.11,QUD5Adc4f224c9591
236.12,0.09,QUD5Adc4f224c9591
236.26,0.09,QUD5Adc4f224c9591
235.91,0.1,QUD5Adc4f224c9591
235.99,0.1,QUD5Adc4f224c9591
234.35,0.09,QUD5Adc4f224c9591
234.52,0.11,QUD5Adc4f224c9591
233.91,0.11,QUD5Adc4f224c9591
234.53,0.09,QUD5Adc4f224c9591
234.95,0.1,QUD5Adc4f224c9591
234.56,0.11,QUD5Adc4f224c9591
233.93,0.09,QUD5Adc4f224c9591
235.22,0.08,QUD5Adc4f224c9591
235.1,0.06,QUD5Adc4f224c9591
234.47,0.06,QUD5Adc4f224c9591
234.72,0.06,QUD5Adc4f224c9591
234.34,0.05,QUD5Adc4f224c9591
234.52,0.06,QUD5Adc4f224c9591
234.01,0.03,QUD5Adc4f224c9591
234.86,0.04,QUD5Adc4f224c9591
235.05,0.09,QUD5Adc4f224c9591
235.19,0.1,QUD5Adc4f224c9591
235.77,0.11,QUD5Adc4f224c9591
236.42,0.1,QUD5Adc4f224c9591
236.36,0.1,QUD5Adc4f224c9591
235.74,0.1,QUD5Adc4f224c9591
235.85,0.1,QUD5Adc4f224c9591
236.06,0.1,QUD5Adc4f224c9591
234.52,0.1,QUD5Adc4f224c9591
235.82,0.1,QUD5Adc4f224c9591
236.8,0.09,QUD5Adc4f224c9591
236.79,0.11,QUD5Adc4f224c9591
236.63,0.21,QUD5Adc4f224c9591
236.97,0.11,QUD5Adc4f224c9591
233.61,0.13,QUD5Adc4f224c9591
234.17,0.11,QUD5Adc4f224c9591
233.61,0.12,QUD5Adc4f224c9591
230.24,0.14,QUD5Adc4f224c9591
229.63,0.12,QUD5Adc4f224c9591
229.73,0.13,QUD5Adc4f224c9591
228.19,0.13,QUD5Adc4f224c9591
228.91,0.13,QUD5Adc4f224c9591
229.55,0.16,QUD5Adc4f224c9591
229.34,0.16,QUD5Adc4f224c9591
229.42,0.16,QUD5Adc4f224c9591
229.57,0.16,QUD5Adc4f224c9591
229.06,0.15,QUD5Adc4f224c9591
230.36,0.16,QUD5Adc4f224c9591
230.77,0.14,QUD5Adc4f224c9591
230,0.15,QUD5Adc4f224c9591
229.95,0.15,QUD5Adc4f224c9591
230.8,0.16,QUD5Adc4f224c9591
230.25,0.15,QUD5Adc4f224c9591
230.36,0.15,QUD5Adc4f224c9591
230.78,0.15,QUD5Adc4f224c9591
230.72,0.14,QUD5Adc4f224c9591
230.16,0.14,QUD5Adc4f224c9591
229.25,0.15,QUD5Adc4f224c9591
229.63,0.14,QUD5Adc4f224c9591
229.92,0.15,QUD5Adc4f224c9591
0,0.15,QUD5Adc4f224c9591
240.34,0.15,QUD5Adc4f224c9591
239.53,0.15,QUD5Adc4f224c9591
240.36,0.15,QUD5Adc4f224c9591
0,0.15,QUD5Adc4f224c9591
240.44,0.15,QUD5Adc4f224c9591
241.26,0.15,QUD5Adc4f224c9591
241.3,0.16,QUD5Adc4f224c9591
240.55,0.16,QUD5Adc4f224c9591
241.79,0.17,QUD5Adc4f224c9591
241.29,0.17,QUD5Adc4f224c9591
241.46,0.16,QUD5Adc4f224c9591
241.66,0.17,QUD5Adc4f224c9591
241.47,0.17,QUD5Adc4f224c9591
241.02,0.17,QUD5Adc4f224c9591
240.57,0.17,QUD5Adc4f224c9591
240.44,0.17,QUD5Adc4f224c9591
241.21,0.17,QUD5Adc4f224c9591
241.57,0.17,QUD5Adc4f224c9591
242,0.32,QUD5Adc4f224c9591
242.09,0.17,QUD5Adc4f224c9591
242.72,0.16,QUD5Adc4f224c9591
242.1,0.16,QUD5Adc4f224c9591
242.45,0.17,QUD5Adc4f224c9591
243.95,0.17,QUD5Adc4f224c9591
244.25,0.17,QUD5Adc4f224c9591
244.46,0.16,QUD5Adc4f224c9591
244.09,0.16,QUD5Adc4f224c9591
243.95,0.15,QUD5Adc4f224c9591
244.09,0.14,QUD5Adc4f224c9591
243.34,0.14,QUD5Adc4f224c9591
243.29,0.13,QUD5Adc4f224c9591
243.45,0.14,QUD5Adc4f224c9591
243.64,0.13,QUD5Adc4f224c9591
243.55,0.1,QUD5Adc4f224c9591
243.86,0.13,QUD5Adc4f224c9591
243.3,0.18,QUD5Adc4f224c9591
243.34,0.18,QUD5Adc4f224c9591
243.27,0.18,QUD5Adc4f224c9591
243.56,0.19,QUD5Adc4f224c9591
243.88,0.17,QUD5Adc4f224c9591
243.32,0.17,QUD5Adc4f224c9591
242.89,0.18,QUD5Adc4f224c9591
244.24,0.14,QUD5Adc4f224c9591
244.7,0.09,QUD5Adc4f224c9591
243.55,0.12,QUD5Adc4f224c9591
243.45,0.13,QUD5Adc4f224c9591
244.71,0.13,QUD5Adc4f224c9591
243.26,0.14,QUD5Adc4f224c9591
243.27,0.15,QUD5Adc4f224c9591
243.74,0.15,QUD5Adc4f224c9591
243.84,0.07,QUD5Adc4f224c9591
244.21,0.13,QUD5Adc4f224c9591
244.35,0.15,QUD5Adc4f224c9591
244.64,0.14,QUD5Adc4f224c9591
245.04,0.12,QUD5Adc4f224c9591
244.41,0.13,QUD5Adc4f224c9591
244.83,0.14,QUD5Adc4f224c9591
244.05,0.14,QUD5Adc4f224c9591
244.51,0.14,QUD5Adc4f224c9591
243.53,0.14,QUD5Adc4f224c9591
242.77,0.13,QUD5Adc4f224c9591
242.7,0.13,QUD5Adc4f224c9591
242.84,0.14,QUD5Adc4f224c9591
242.37,0.13,QUD5Adc4f224c9591
242.73,0.14,QUD5Adc4f224c9591
242.14,0.27,QUD5Adc4f224c9591
242.16,0.16,QUD5Adc4f224c9591
242.1,0.16,QUD5Adc4f224c9591
241.49,0.09,QUD5Adc4f224c9591
242.28,0.02,QUD5Adc4f224c9591
241.48,0.04,QUD5Adc4f224c9591
240.94,0.03,QUD5Adc4f224c9591
242.36,0.06,QUD5Adc4f224c9591
242.59,0.05,QUD5Adc4f224c9591
240.9,0.02,QUD5Adc4f224c9591
240.88,0.02,QUD5Adc4f224c9591
241.22,0.09,QUD5Adc4f224c9591
240.6,0.13,QUD5Adc4f224c9591
240.75,0.1,QUD5Adc4f224c9591
241.9,0.17,QUD5Adc4f224c9591
241.99,0.17,QUD5Adc4f224c9591
240.98,0.17,QUD5Adc4f224c9591
240.83,0.17,QUD5Adc4f224c9591
240.83,0.18,QUD5Adc4f224c9591
240.85,0.18,QUD5Adc4f224c9591
240.91,0.17,QUD5Adc4f224c9591
240.83,0.18,QUD5Adc4f224c9591
240.68,0.18,QUD5Adc4f224c9591
240.27,0.18,QUD5Adc4f224c9591
241.16,0.18,QUD5Adc4f224c9591
241.6,0.18,QUD5Adc4f224c9591
241.39,0.18,QUD5Adc4f224c9591
241.17,0.18,QUD5Adc4f224c9591
241.11,0.18,QUD5Adc4f224c9591
241.12,0.17,QUD5Adc4f224c9591
241.27,0.17,QUD5Adc4f224c9591
241.38,0.17,QUD5Adc4f224c9591
240.96,0.18,QUD5Adc4f224c9591
241.04,0.18,QUD5Adc4f224c9591
240.82,0.18,QUD5Adc4f224c9591
240.82,0.19,QUD5Adc4f224c9591
240.48,0.19,QUD5Adc4f224c9591
240.48,0.19,QUD5Adc4f224c9591
240.31,0.19,QUD5Adc4f224c9591
240.48,0.19,QUD5Adc4f224c9591
240.01,0.2,QUD5Adc4f224c9591
240.22,0.2,QUD5Adc4f224c9591
240.57,0.2,QUD5Adc4f224c9591
240.53,0.2,QUD5Adc4f224c9591
240.22,0.2,QUD5Adc4f224c9591
239.77,0.19,QUD5Adc4f224c9591
239.86,0.19,QUD5Adc4f224c9591
239.94,0.22,QUD5Adc4f224c9591
239.59,-6,QUD5Adc4f224c9591
238.78,0.21,QUD5Adc4f224c9591
239.5,0.2,QUD5Adc4f224c9591
239.54,0.16,QUD5Adc4f224c9591
239.74,0.17,QUD5Adc4f224c9591
239.34,0.18,QUD5Adc4f224c9591
239.56,0.19,QUD5Adc4f224c9591
239.64,0.17,QUD5Adc4f224c9591
239.57,0.46,QUD5Adc4f224c9591
239.53,0.39,QUD5Adc4f224c9591
239.59,0.46,QUD5Adc4f224c9591
239.55,0.89,QUD5Adc4f224c9591
239.19,0.92,QUD5Adc4f224c9591
238.47,0.89,QUD5Adc4f224c9591
239.66,0.91,QUD5Adc4f224c9591
239.61,0.85,QUD5Adc4f224c9591
240.2,1.2,QUD5Adc4f224c9591
239.47,0.81,QUD5Adc4f224c9591
239.18,0.25,QUD5Adc4f224c9591
238.5,0.2,QUD5Adc4f224c9591
238.75,0.2,QUD5Adc4f224c9591
238.33,0.2,QUD5Adc4f224c9591
237.52,0.21,QUD5Adc4f224c9591
237.82,0.22,QUD5Adc4f224c9591
238.48,0.21,QUD5Adc4f224c9591
238.82,0.21,QUD5Adc4f224c9591
238.31,0.19,QUD5Adc4f224c9591
238.63,0.23,QUD5Adc4f224c9591
238.95,0.2,QUD5Adc4f224c9591
238.47,0.19,QUD5Adc4f224c9591
238.28,0.19,QUD5Adc4f224c9591
243.28,0.19,QUD5Adc4f224c9591
243.35,0.18,QUD5Adc4f224c9591
243.27,0.19,QUD5Adc4f224c9591
242.18,0.18,QUD5Adc4f224c9591
243.3,0.18,QUD5Adc4f224c9591
242.65,0.13,QUD5Adc4f224c9591
242.86,0.06,QUD5Adc4f224c9591
242.99,0.05,QUD5Adc4f224c9591
242.69,0.02,QUD5Adc4f224c9591
242.85,0.03,QUD5Adc4f224c9591
242.8,0.11,QUD5Adc4f224c9591
242.63,0.1,QUD5Adc4f224c9591
242.51,0.08,QUD5Adc4f224c9591
245.24,0.11,QUD5Adc4f224c9591
0,0.11,QUD5Adc4f224c9591
242.15,0.12,QUD5Adc4f224c9591
208.91,0.2,QUD5Adc4f224c9591
218.2,0.1,QUD5Adc4f224c9591
221.45,0.1,QUD5Adc4f224c9591
221.14,0.1,QUD5Adc4f224c9591
215.96,0.1,QUD5Adc4f224c9591
246.48,0.1,QUD5Adc4f224c9591
246.71,0.12,QUD5Adc4f224c9591
246.93,0.12,QUD5Adc4f224c9591
246.72,0.12,QUD5Adc4f224c9591
246.59,0.08,QUD5Adc4f224c9591
247.12,0.05,QUD5Adc4f224c9591
247.18,0.06,QUD5Adc4f224c9591
245.64,0.08,QUD5Adc4f224c9591
247.74,0.1,QUD5Adc4f224c9591
247.7,0.09,QUD5Adc4f224c9591
247.4,0.1,QUD5Adc4f224c9591
246.96,0.09,QUD5Adc4f224c9591
245.84,0.08,QUD5Adc4f224c9591
246.13,0.1,QUD5Adc4f224c9591
245.57,0.1,QUD5Adc4f224c9591
245.78,0.1,QUD5Adc4f224c9591
245.83,0.1,QUD5Adc4f224c9591
246.53,0.1,QUD5Adc4f224c9591
246.48,0.11,QUD5Adc4f224c9591
247.6,0.11,QUD5Adc4f224c9591
249.12,0.11,QUD5Adc4f224c9591
249.4,0.12,QUD5Adc4f224c9591
249.72,0.11,QUD5Adc4f224c9591
249.76,0.11,QUD5Adc4f224c9591
249.07,0.11,QUD5Adc4f224c9591
251.05,0.11,QUD5Adc4f224c9591
249.96,0.11,QUD5Adc4f224c9591
250.34,0.11,QUD5Adc4f224c9591
250.31,0.11,QUD5Adc4f224c9591
248.94,0.1,QUD5Adc4f224c9591
248.65,0.1,QUD5Adc4f224c9591
249.36,0.07,QUD5Adc4f224c9591
248.65,0.09,QUD5Adc4f224c9591
248.79,0.09,QUD5Adc4f224c9591
248.89,0.04,QUD5Adc4f224c9591
249.24,0.01,QUD5Adc4f224c9591
248.87,0,QUD5Adc4f224c9591
248.54,0.01,QUD5Adc4f224c9591
247.76,0.11,QUD5Adc4f224c9591
248.75,0.11,QUD5Adc4f224c9591
247.88,0.08,QUD5Adc4f224c9591
248.8,0.09,QUD5Adc4f224c9591
247.92,0.2,QUD5Adc4f224c9591
248.64,0.11,QUD5Adc4f224c9591
248.64,0.11,QUD5Adc4f224c9591
